Site,Date,method,Net,Tier,IndTier,ShellHeight,Trial
deKoning,2/10/22,,124,6,10,80,net
deKoning,2/10/22,,124,6,10,95,net
deKoning,2/10/22,,124,6,10,89,net
deKoning,2/10/22,,124,7,10,94,net
deKoning,2/10/22,,124,7,10,95,net
deKoning,2/10/22,,124,7,10,101,net
deKoning,2/10/22,,124,7,10,85,net
deKoning,2/10/22,,124,8,10,90,net
deKoning,2/10/22,,124,8,10,83,net
deKoning,2/10/22,,124,8,10,92,net
deKoning,2/10/22,,124,8,10,86,net
deKoning,2/10/22,,124,9,10,88,net
deKoning,2/10/22,,124,9,10,84,net
deKoning,2/10/22,,124,9,10,91,net
deKoning,2/10/22,,124,9,10,96,net
deKoning,2/10/22,,124,10,10,88,net
deKoning,2/10/22,,124,10,10,92,net
deKoning,2/10/22,,124,10,10,95,net
deKoning,2/10/22,,124,10,10,86,net
deKoning,2/10/22,,70,1,10,81,net
deKoning,2/10/22,,70,1,10,89,net
deKoning,2/10/22,,70,1,10,96,net
deKoning,2/10/22,,70,1,10,99,net
deKoning,2/10/22,,70,2,10,83,net
deKoning,2/10/22,,70,2,10,94,net
deKoning,2/10/22,,70,2,10,89,net
deKoning,2/10/22,,70,2,10,86,net
deKoning,2/10/22,,70,3,10,101,net
deKoning,2/10/22,,70,3,10,92,net
deKoning,2/10/22,,70,3,10,93,net
deKoning,2/10/22,,70,3,10,108,net
deKoning,2/10/22,,70,4,10,88,net
deKoning,2/10/22,,70,4,10,91,net
deKoning,2/10/22,,70,4,10,97,net
deKoning,2/10/22,,70,4,10,90,net
deKoning,2/10/22,,70,5,10,90,net
deKoning,2/10/22,,70,5,10,97,net
deKoning,2/10/22,,70,5,10,96,net
deKoning,2/10/22,,70,5,10,97,net
deKoning,2/10/22,,70,6,10,92,net
deKoning,2/10/22,,70,6,10,82,net
deKoning,2/10/22,,70,6,10,92,net
deKoning,2/10/22,,70,6,10,90,net
deKoning,2/10/22,,70,7,10,102,net
deKoning,2/10/22,,70,7,10,93,net
deKoning,2/10/22,,70,7,10,94,net
deKoning,2/10/22,,70,7,10,93,net
deKoning,2/10/22,,70,8,10,92,net
deKoning,2/10/22,,70,8,10,102,net
deKoning,2/10/22,,70,8,10,92,net
deKoning,2/10/22,,70,8,10,76,net
deKoning,2/10/22,,70,9,10,86,net
deKoning,2/10/22,,70,9,10,86,net
deKoning,2/10/22,,70,9,10,97,net
deKoning,2/10/22,,70,9,10,97,net
deKoning,2/10/22,,70,10,10,94,net
deKoning,2/10/22,,70,10,10,103,net
deKoning,2/10/22,,70,10,10,93,net
deKoning,2/10/22,,70,10,10,94,net
deKoning,5/12/22,,66,1,25,73,seed
deKoning,5/12/22,,66,1,25,72,seed
deKoning,5/12/22,,66,1,25,75,seed
deKoning,5/12/22,,66,1,25,64,seed
deKoning,5/12/22,,66,2,25,58,seed
deKoning,5/12/22,,66,2,25,66,seed
deKoning,5/12/22,,66,2,25,57,seed
deKoning,5/12/22,,66,2,25,59,seed
deKoning,5/12/22,,66,3,25,60,seed
deKoning,5/12/22,,66,3,25,80,seed
deKoning,5/12/22,,66,3,25,69,seed
deKoning,5/12/22,,66,3,25,57,seed
deKoning,5/12/22,,66,4,25,56,seed
deKoning,5/12/22,,66,4,25,62,seed
deKoning,5/12/22,,66,4,25,59,seed
deKoning,5/12/22,,66,4,25,67,seed
deKoning,5/12/22,,66,5,25,65,seed
deKoning,5/12/22,,66,5,25,57,seed
deKoning,5/12/22,,66,5,25,62,seed
deKoning,5/12/22,,66,5,25,58,seed
deKoning,5/12/22,,66,6,25,56,seed
deKoning,5/12/22,,66,6,25,73,seed
deKoning,5/12/22,,66,6,25,66,seed
deKoning,5/12/22,,66,6,25,59,seed
deKoning,5/12/22,,66,7,25,66,seed
deKoning,5/12/22,,66,7,25,54,seed
deKoning,5/12/22,,66,7,25,70,seed
deKoning,5/12/22,,66,7,25,65,seed
deKoning,5/12/22,,66,8,25,59,seed
deKoning,5/12/22,,66,8,25,57,seed
deKoning,5/12/22,,66,8,25,57,seed
deKoning,5/12/22,,66,8,25,50,seed
deKoning,5/12/22,,66,9,25,62,seed
deKoning,5/12/22,,66,9,25,61,seed
deKoning,5/12/22,,66,9,25,64,seed
deKoning,5/12/22,,66,9,25,68,seed
deKoning,5/12/22,,66,10,25,62,seed
deKoning,5/12/22,,66,10,25,65,seed
deKoning,5/12/22,,66,10,25,69,seed
deKoning,5/12/22,,66,10,25,54,seed
deKoning,5/12/22,,42,1,25,62,seed
deKoning,5/12/22,,42,1,25,71,seed
deKoning,5/12/22,,42,1,25,67,seed
deKoning,5/12/22,,42,1,25,77,seed
deKoning,5/12/22,,42,2,25,61,seed
deKoning,5/12/22,,42,2,25,66,seed
deKoning,5/12/22,,42,2,25,68,seed
deKoning,5/12/22,,42,2,25,73,seed
deKoning,5/12/22,,42,3,25,65,seed
deKoning,5/12/22,,42,3,25,65,seed
deKoning,5/12/22,,42,3,25,70,seed
deKoning,5/12/22,,42,3,25,79,seed
deKoning,5/12/22,,42,4,25,71,seed
deKoning,5/12/22,,42,4,25,55,seed
deKoning,5/12/22,,42,4,25,61,seed
deKoning,5/12/22,,42,4,25,66,seed
deKoning,5/12/22,,42,5,25,67,seed
deKoning,5/12/22,,42,5,25,54,seed
deKoning,5/12/22,,42,5,25,70,seed
deKoning,5/12/22,,42,5,25,70,seed
deKoning,5/12/22,,42,6,25,81,seed
deKoning,5/12/22,,42,6,25,63,seed
deKoning,5/12/22,,42,6,25,77,seed
deKoning,5/12/22,,42,6,25,69,seed
deKoning,5/12/22,,42,7,25,71,seed
deKoning,5/12/22,,42,7,25,66,seed
deKoning,5/12/22,,42,7,25,70,seed
deKoning,5/12/22,,42,7,25,66,seed
deKoning,5/12/22,,42,8,25,51,seed
deKoning,5/12/22,,42,8,25,64,seed
deKoning,5/12/22,,42,8,25,71,seed
deKoning,5/12/22,,42,8,25,68,seed
deKoning,5/12/22,,42,9,25,64,seed
deKoning,5/12/22,,42,9,25,60,seed
deKoning,5/12/22,,42,9,25,63,seed
deKoning,5/12/22,,42,9,25,75,seed
deKoning,5/12/22,,42,10,25,68,seed
deKoning,5/12/22,,42,10,25,64,seed
deKoning,5/12/22,,42,10,25,72,seed
deKoning,5/12/22,,42,10,25,58,seed
deKoning,5/12/22,,69,1,25,62,seed
deKoning,5/12/22,,69,1,25,73,seed
deKoning,5/12/22,,69,1,25,73,seed
deKoning,5/12/22,,69,1,25,68,seed
deKoning,5/12/22,,69,2,25,68,seed
deKoning,5/12/22,,69,2,25,69,seed
deKoning,5/12/22,,69,2,25,55,seed
deKoning,5/12/22,,69,2,25,61,seed
deKoning,5/12/22,,69,3,25,80,seed
deKoning,5/12/22,,69,3,25,74,seed
deKoning,5/12/22,,69,3,25,66,seed
deKoning,5/12/22,,69,3,25,65,seed
deKoning,5/12/22,,69,4,25,69,seed
deKoning,5/12/22,,69,4,25,68,seed
deKoning,5/12/22,,69,4,25,63,seed
deKoning,5/12/22,,69,4,25,65,seed
deKoning,5/12/22,,69,5,25,64,seed
deKoning,5/12/22,,69,5,25,77,seed
deKoning,5/12/22,,69,5,25,63,seed
deKoning,5/12/22,,69,5,25,67,seed
deKoning,5/12/22,,69,6,25,69,seed
deKoning,5/12/22,,69,6,25,61,seed
deKoning,5/12/22,,69,6,25,57,seed
deKoning,5/12/22,,69,6,25,65,seed
deKoning,5/12/22,,69,7,25,74,seed
deKoning,5/12/22,,69,7,25,56,seed
deKoning,5/12/22,,69,7,25,65,seed
deKoning,5/12/22,,69,7,25,70,seed
deKoning,5/12/22,,69,8,25,63,seed
deKoning,5/12/22,,69,8,25,64,seed
deKoning,5/12/22,,69,8,25,62,seed
deKoning,5/12/22,,69,8,25,62,seed
deKoning,5/12/22,,69,9,25,65,seed
deKoning,5/12/22,,69,9,25,56,seed
deKoning,5/12/22,,69,9,25,71,seed
deKoning,5/12/22,,69,9,25,64,seed
deKoning,5/12/22,,69,10,25,43,seed
deKoning,5/12/22,,69,10,25,61,seed
deKoning,5/12/22,,69,10,25,59,seed
deKoning,5/12/22,,69,10,25,55,seed
deKoning,5/12/22,,68,1,,90,earhung
deKoning,5/12/22,,68,2,,NA,earhung
deKoning,5/12/22,,68,3,,100,earhung
deKoning,5/12/22,,68,4,,NA,earhung
deKoning,5/12/22,,68,5,,94,earhung
deKoning,5/12/22,,68,6,,NA,earhung
deKoning,5/12/22,,68,7,,100,earhung
deKoning,5/12/22,,68,8,,101,earhung
deKoning,5/12/22,,68,9,,102,earhung
deKoning,5/12/22,,68,10,,NA,earhung
deKoning,5/12/22,,68,11,,81,earhung
deKoning,5/12/22,,68,12,,100,earhung
deKoning,5/12/22,,68,13,,93,earhung
deKoning,5/12/22,,68,14,,100,earhung
deKoning,5/12/22,,68,15,,93,earhung
deKoning,5/12/22,,68,16,,NA,earhung
deKoning,5/12/22,,68,17,,100,earhung
deKoning,5/12/22,,68,18,,102,earhung
deKoning,5/12/22,,68,19,,98,earhung
deKoning,5/12/22,,68,20,,102,earhung
deKoning,5/12/22,,68,21,,90,earhung
deKoning,5/12/22,,68,22,,100,earhung
deKoning,5/12/22,,68,23,,95,earhung
deKoning,5/12/22,,68,24,,NA,earhung
deKoning,5/12/22,,68,25,,87,earhung
deKoning,5/12/22,,68,26,,92,earhung
deKoning,5/12/22,,68,27,,99,earhung
deKoning,5/12/22,,68,28,,NA,earhung
deKoning,5/12/22,,68,29,,83,earhung
deKoning,5/12/22,,68,30,,97,earhung
deKoning,5/12/22,,68,31,,89,earhung
deKoning,5/12/22,,68,32,,NA,earhung
deKoning,5/12/22,,68,33,,109,earhung
deKoning,5/12/22,,68,34,,99,earhung
deKoning,5/12/22,,68,35,,103,earhung
deKoning,5/12/22,,68,36,,95,earhung
deKoning,5/12/22,,68,37,,90,earhung
deKoning,5/12/22,,68,38,,90,earhung
deKoning,5/12/22,,68,39,,92,earhung
deKoning,5/12/22,,68,40,,102,earhung
deKoning,5/12/22,,68,41,,85,earhung
deKoning,5/12/22,,68,42,,102,earhung
deKoning,5/12/22,,68,43,,97,earhung
deKoning,5/12/22,,68,44,,94,earhung
deKoning,5/12/22,,68,45,,104,earhung
deKoning,5/12/22,,68,46,,85,earhung
deKoning,5/12/22,,68,47,,97,earhung
deKoning,5/12/22,,68,48,,100,earhung
deKoning,5/12/22,,68,49,,92,earhung
deKoning,5/12/22,,68,50,,90,earhung
deKoning,5/12/22,,68,51,,90,earhung
deKoning,5/12/22,,68,52,,97,earhung
deKoning,5/12/22,,68,53,,92,earhung
deKoning,5/12/22,,68,54,,101,earhung
deKoning,5/12/22,,68,55,,87,earhung
deKoning,5/12/22,,68,56,,87,earhung
deKoning,5/12/22,,68,57,,86,earhung
deKoning,5/12/22,,68,58,,97,earhung
deKoning,5/12/22,,68,59,,84,earhung
deKoning,5/12/22,,68,60,,NA,earhung
deKoning,5/12/22,,68,61,,92,earhung
deKoning,5/12/22,,68,62,,NA,earhung
deKoning,5/12/22,,68,63,,91,earhung
deKoning,5/12/22,,68,64,,NA,earhung
deKoning,5/12/22,,68,65,,101,earhung
deKoning,5/12/22,,68,66,,112,earhung
deKoning,5/12/22,,68,67,,92,earhung
deKoning,5/12/22,,68,68,,NA,earhung
deKoning,5/12/22,,68,69,,95,earhung
deKoning,5/12/22,,68,70,,99,earhung
deKoning,5/12/22,,68,71,,95,earhung
deKoning,5/12/22,,68,72,,89,earhung
deKoning,5/12/22,,68,73,,89,earhung
deKoning,5/12/22,,68,74,,NA,earhung
deKoning,5/12/22,,68,75,,91,earhung
deKoning,5/12/22,,68,76,,81,earhung
deKoning,5/12/22,,68,77,,92,earhung
deKoning,5/12/22,,68,78,,97,earhung
deKoning,5/12/22,,68,79,,99,earhung
deKoning,5/12/22,,68,80,,102,earhung
deKoning,5/12/22,,68,81,,94,earhung
deKoning,5/12/22,,68,82,,NA,earhung
deKoning,5/12/22,,68,83,,99,earhung
deKoning,5/12/22,,68,84,,98,earhung
deKoning,5/12/22,,68,85,,101,earhung
deKoning,5/12/22,,68,86,,88,earhung
deKoning,5/12/22,,68,87,,101,earhung
deKoning,5/12/22,,68,88,,NA,earhung
deKoning,5/12/22,,68,89,,87,earhung
deKoning,5/12/22,,68,90,,NA,earhung
deKoning,5/12/22,,68,91,,90,earhung
deKoning,5/12/22,,68,92,,99,earhung
deKoning,5/12/22,,68,93,,100,earhung
deKoning,5/12/22,,68,94,,87,earhung
deKoning,5/12/22,,68,95,,100,earhung
deKoning,5/12/22,,68,96,,102,earhung
deKoning,5/12/22,,68,97,,NA,earhung
deKoning,5/12/22,,68,98,,NA,earhung
deKoning,5/12/22,,68,99,,95,earhung
deKoning,5/12/22,,68,100,,100,earhung
deKoning,5/12/22,,68,101,,97,earhung
deKoning,5/12/22,,68,102,,95,earhung
deKoning,5/12/22,,68,103,,92,earhung
deKoning,5/12/22,,68,104,,NA,earhung
deKoning,5/12/22,,68,105,,109,earhung
deKoning,5/12/22,,68,106,,102,earhung
deKoning,5/12/22,,68,107,,85,earhung
deKoning,5/12/22,,68,108,,NA,earhung
deKoning,5/12/22,,68,109,,80,earhung
deKoning,5/12/22,,68,110,,92,earhung
deKoning,5/12/22,,68,111,,NA,earhung
deKoning,5/12/22,,68,112,,NA,earhung
deKoning,5/12/22,,68,113,,85,earhung
deKoning,5/12/22,,68,114,,83,earhung
deKoning,5/12/22,,68,115,,NA,earhung
deKoning,5/12/22,,68,116,,87,earhung
deKoning,5/12/22,,41,1,,103,earhung
deKoning,5/12/22,,41,2,,100,earhung
deKoning,5/12/22,,41,3,,93,earhung
deKoning,5/12/22,,41,4,,101,earhung
deKoning,5/12/22,,41,5,,92,earhung
deKoning,5/12/22,,41,6,,79,earhung
deKoning,5/12/22,,41,7,,98,earhung
deKoning,5/12/22,,41,8,,96,earhung
deKoning,5/12/22,,41,9,,96,earhung
deKoning,5/12/22,,41,10,,90,earhung
deKoning,5/12/22,,41,11,,98,earhung
deKoning,5/12/22,,41,12,,102,earhung
deKoning,5/12/22,,41,13,,NA,earhung
deKoning,5/12/22,,41,14,,92,earhung
deKoning,5/12/22,,41,15,,102,earhung
deKoning,5/12/22,,41,16,,91,earhung
deKoning,5/12/22,,41,17,,NA,earhung
deKoning,5/12/22,,41,18,,NA,earhung
deKoning,5/12/22,,41,19,,111,earhung
deKoning,5/12/22,,41,20,,100,earhung
deKoning,5/12/22,,41,21,,96,earhung
deKoning,5/12/22,,41,22,,94,earhung
deKoning,5/12/22,,41,23,,97,earhung
deKoning,5/12/22,,41,24,,101,earhung
deKoning,5/12/22,,41,25,,90,earhung
deKoning,5/12/22,,41,26,,92,earhung
deKoning,5/12/22,,41,27,,110,earhung
deKoning,5/12/22,,41,28,,99,earhung
deKoning,5/12/22,,41,29,,97,earhung
deKoning,5/12/22,,41,30,,102,earhung
deKoning,5/12/22,,41,31,,97,earhung
deKoning,5/12/22,,41,32,,85,earhung
deKoning,5/12/22,,41,33,,106,earhung
deKoning,5/12/22,,41,34,,NA,earhung
deKoning,5/12/22,,41,35,,102,earhung
deKoning,5/12/22,,41,36,,100,earhung
deKoning,5/12/22,,41,37,,108,earhung
deKoning,5/12/22,,41,38,,NA,earhung
deKoning,5/12/22,,41,39,,95,earhung
deKoning,5/12/22,,41,40,,93,earhung
deKoning,5/12/22,,41,41,,98,earhung
deKoning,5/12/22,,41,42,,95,earhung
deKoning,5/12/22,,41,43,,103,earhung
deKoning,5/12/22,,41,44,,105,earhung
deKoning,5/12/22,,41,45,,103,earhung
deKoning,5/12/22,,41,46,,NA,earhung
deKoning,5/12/22,,41,47,,100,earhung
deKoning,5/12/22,,41,48,,99,earhung
deKoning,5/12/22,,41,49,,93,earhung
deKoning,5/12/22,,41,50,,95,earhung
deKoning,5/12/22,,41,51,,99,earhung
deKoning,5/12/22,,41,52,,NA,earhung
deKoning,5/12/22,,41,53,,99,earhung
deKoning,5/12/22,,41,54,,NA,earhung
deKoning,5/12/22,,41,55,,NA,earhung
deKoning,5/12/22,,41,56,,83,earhung
deKoning,5/12/22,,41,57,,112,earhung
deKoning,5/12/22,,41,58,,94,earhung
deKoning,5/12/22,,41,59,,100,earhung
deKoning,5/12/22,,41,60,,107,earhung
deKoning,5/12/22,,41,61,,97,earhung
deKoning,5/12/22,,41,62,,95,earhung
deKoning,5/12/22,,41,63,,95,earhung
deKoning,5/12/22,,41,64,,94,earhung
deKoning,5/12/22,,41,65,,100,earhung
deKoning,5/12/22,,41,66,,101,earhung
deKoning,5/12/22,,41,67,,97,earhung
deKoning,5/12/22,,41,68,,86,earhung
deKoning,5/12/22,,41,69,,96,earhung
deKoning,5/12/22,,41,70,,98,earhung
deKoning,5/12/22,,41,71,,96,earhung
deKoning,5/12/22,,41,72,,95,earhung
deKoning,5/12/22,,41,73,,96,earhung
deKoning,5/12/22,,41,74,,102,earhung
deKoning,5/12/22,,41,75,,98,earhung
deKoning,5/12/22,,41,76,,90,earhung
deKoning,5/12/22,,41,77,,88,earhung
deKoning,5/12/22,,41,78,,91,earhung
deKoning,5/12/22,,41,79,,95,earhung
deKoning,5/12/22,,41,80,,92,earhung
deKoning,5/12/22,,41,81,,96,earhung
deKoning,5/12/22,,41,82,,87,earhung
deKoning,5/12/22,,41,83,,105,earhung
deKoning,5/12/22,,41,84,,106,earhung
deKoning,5/12/22,,41,85,,102,earhung
deKoning,5/12/22,,41,86,,NA,earhung
deKoning,5/12/22,,41,87,,94,earhung
deKoning,5/12/22,,41,88,,NA,earhung
deKoning,5/12/22,,41,89,,105,earhung
deKoning,5/12/22,,41,90,,107,earhung
deKoning,5/12/22,,41,91,,90,earhung
deKoning,5/12/22,,41,92,,94,earhung
deKoning,5/12/22,,67,1,,100,earhung
deKoning,5/12/22,,67,2,,86,earhung
deKoning,5/12/22,,67,3,,87,earhung
deKoning,5/12/22,,67,4,,87,earhung
deKoning,5/12/22,,67,5,,99,earhung
deKoning,5/12/22,,67,6,,95,earhung
deKoning,5/12/22,,67,7,,100,earhung
deKoning,5/12/22,,67,8,,NA,earhung
deKoning,5/12/22,,67,9,,103,earhung
deKoning,5/12/22,,67,10,,95,earhung
deKoning,5/12/22,,67,11,,93,earhung
deKoning,5/12/22,,67,12,,95,earhung
deKoning,5/12/22,,67,13,,95,earhung
deKoning,5/12/22,,67,14,,96,earhung
deKoning,5/12/22,,67,15,,90,earhung
deKoning,5/12/22,,67,16,,84,earhung
deKoning,5/12/22,,67,17,,81,earhung
deKoning,5/12/22,,67,18,,75,earhung
deKoning,5/12/22,,67,19,,95,earhung
deKoning,5/12/22,,67,20,,91,earhung
deKoning,5/12/22,,67,21,,94,earhung
deKoning,5/12/22,,67,22,,NA,earhung
deKoning,5/12/22,,67,23,,105,earhung
deKoning,5/12/22,,67,24,,104,earhung
deKoning,5/12/22,,67,25,,89,earhung
deKoning,5/12/22,,67,26,,87,earhung
deKoning,5/12/22,,67,27,,91,earhung
deKoning,5/12/22,,67,28,,93,earhung
deKoning,5/12/22,,67,29,,98,earhung
deKoning,5/12/22,,67,30,,86,earhung
deKoning,5/12/22,,67,31,,106,earhung
deKoning,5/12/22,,67,32,,90,earhung
deKoning,5/12/22,,67,33,,98,earhung
deKoning,5/12/22,,67,34,,90,earhung
deKoning,5/12/22,,67,35,,94,earhung
deKoning,5/12/22,,67,36,,NA,earhung
deKoning,5/12/22,,67,37,,98,earhung
deKoning,5/12/22,,67,38,,91,earhung
deKoning,5/12/22,,67,39,,93,earhung
deKoning,5/12/22,,67,40,,96,earhung
deKoning,5/12/22,,67,41,,94,earhung
deKoning,5/12/22,,67,42,,100,earhung
deKoning,5/12/22,,67,43,,95,earhung
deKoning,5/12/22,,67,44,,100,earhung
deKoning,5/12/22,,67,45,,97,earhung
deKoning,5/12/22,,67,46,,103,earhung
deKoning,5/12/22,,67,47,,93,earhung
deKoning,5/12/22,,67,48,,94,earhung
deKoning,5/12/22,,67,49,,105,earhung
deKoning,5/12/22,,67,50,,91,earhung
deKoning,5/12/22,,67,51,,87,earhung
deKoning,5/12/22,,67,52,,87,earhung
deKoning,5/12/22,,67,53,,93,earhung
deKoning,5/12/22,,67,54,,83,earhung
deKoning,5/12/22,,67,55,,93,earhung
deKoning,5/12/22,,67,56,,NA,earhung
deKoning,5/12/22,,67,57,,101,earhung
deKoning,5/12/22,,67,58,,91,earhung
deKoning,5/12/22,,67,59,,100,earhung
deKoning,5/12/22,,67,60,,97,earhung
deKoning,5/12/22,,67,61,,86,earhung
deKoning,5/12/22,,67,62,,95,earhung
deKoning,5/12/22,,67,63,,95,earhung
deKoning,5/12/22,,67,64,,97,earhung
deKoning,5/12/22,,67,65,,87,earhung
deKoning,5/12/22,,67,66,,102,earhung
deKoning,5/12/22,,67,67,,95,earhung
deKoning,5/12/22,,67,68,,91,earhung
deKoning,5/12/22,,67,69,,84,earhung
deKoning,5/12/22,,67,70,,98,earhung
deKoning,5/12/22,,67,71,,94,earhung
deKoning,5/12/22,,67,72,,93,earhung
deKoning,5/12/22,,67,73,,96,earhung
deKoning,5/12/22,,67,74,,93,earhung
deKoning,5/12/22,,67,75,,93,earhung
deKoning,5/12/22,,67,76,,81,earhung
deKoning,5/12/22,,67,77,,107,earhung
deKoning,5/12/22,,67,78,,65,earhung
deKoning,5/12/22,,67,79,,100,earhung
deKoning,5/12/22,,67,80,,100,earhung
deKoning,5/12/22,,67,81,,99,earhung
deKoning,5/12/22,,67,82,,81,earhung
deKoning,5/12/22,,67,83,,89,earhung
deKoning,5/12/22,,67,84,,106,earhung
deKoning,5/12/22,,67,85,,93,earhung
deKoning,5/12/22,,67,86,,101,earhung
deKoning,5/12/22,,67,87,,81,earhung
deKoning,5/12/22,,67,88,,87,earhung
deKoning,5/12/22,,67,89,,NA,earhung
deKoning,5/12/22,,67,90,,103,earhung
deKoning,5/12/22,,67,91,,81,earhung
deKoning,5/12/22,,67,92,,95,earhung
deKoning,5/12/22,,67,93,,88,earhung
deKoning,5/12/22,,67,94,,93,earhung
deKoning,5/12/22,,67,95,,100,earhung
deKoning,5/12/22,,67,96,,96,earhung
deKoning,5/12/22,,67,97,,96,earhung
deKoning,5/12/22,,67,98,,87,earhung
deKoning,5/12/22,,67,99,,NA,earhung
deKoning,5/12/22,,67,100,,106,earhung
deKoning,5/12/22,,67,101,,106,earhung
deKoning,5/12/22,,67,102,,93,earhung
deKoning,5/12/22,,67,103,,104,earhung
deKoning,5/12/22,,67,104,,93,earhung
deKoning,5/12/22,,67,105,,90,earhung
deKoning,5/12/22,,67,106,,87,earhung
deKoning,5/12/22,,67,107,,87,earhung
deKoning,5/12/22,,67,108,,90,earhung
deKoning,5/12/22,,67,109,,NA,earhung
deKoning,5/12/22,,67,110,,94,earhung
deKoning,5/12/22,,67,111,,94,earhung
deKoning,5/12/22,,67,112,,90,earhung
deKoning,5/12/22,,67,113,,99,earhung
deKoning,5/12/22,,67,114,,86,earhung
deKoning,5/12/22,,67,115,,73,earhung
deKoning,5/12/22,,67,116,,89,earhung
deKoning,5/12/22,,65,1,10,100,net
deKoning,5/12/22,,65,1,10,99,net
deKoning,5/12/22,,65,1,10,95,net
deKoning,5/12/22,,65,1,10,101,net
deKoning,5/12/22,,65,2,10,101,net
deKoning,5/12/22,,65,2,10,96,net
deKoning,5/12/22,,65,2,10,92,net
deKoning,5/12/22,,65,2,10,99,net
deKoning,5/12/22,,65,3,10,101,net
deKoning,5/12/22,,65,3,10,91,net
deKoning,5/12/22,,65,3,10,94,net
deKoning,5/12/22,,65,3,10,85,net
deKoning,5/12/22,,65,4,10,104,net
deKoning,5/12/22,,65,4,10,110,net
deKoning,5/12/22,,65,4,10,106,net
deKoning,5/12/22,,65,4,10,90,net
deKoning,5/12/22,,65,5,10,103,net
deKoning,5/12/22,,65,5,10,97,net
deKoning,5/12/22,,65,5,10,96,net
deKoning,5/12/22,,65,5,10,97,net
deKoning,5/12/22,,65,6,10,86,net
deKoning,5/12/22,,65,6,10,90,net
deKoning,5/12/22,,65,6,10,96,net
deKoning,5/12/22,,65,6,10,96,net
deKoning,5/12/22,,65,7,10,96,net
deKoning,5/12/22,,65,7,10,92,net
deKoning,5/12/22,,65,7,10,85,net
deKoning,5/12/22,,65,7,10,99,net
deKoning,5/12/22,,65,8,10,90,net
deKoning,5/12/22,,65,8,10,96,net
deKoning,5/12/22,,65,8,10,95,net
deKoning,5/12/22,,65,8,10,96,net
deKoning,5/12/22,,65,9,10,91,net
deKoning,5/12/22,,65,9,10,92,net
deKoning,5/12/22,,65,9,10,101,net
deKoning,5/12/22,,65,9,10,102,net
deKoning,5/12/22,,65,10,10,97,net
deKoning,5/12/22,,65,10,10,103,net
deKoning,5/12/22,,65,10,10,91,net
deKoning,5/12/22,,65,10,10,84,net
deKoning,5/12/22,,124,1,10,91,net
deKoning,5/12/22,,124,1,10,109,net
deKoning,5/12/22,,124,1,10,84,net
deKoning,5/12/22,,124,1,10,88,net
deKoning,5/12/22,,124,2,10,94,net
deKoning,5/12/22,,124,2,10,88,net
deKoning,5/12/22,,124,2,10,93,net
deKoning,5/12/22,,124,2,10,98,net
deKoning,5/12/22,,124,3,10,87,net
deKoning,5/12/22,,124,3,10,85,net
deKoning,5/12/22,,124,3,10,90,net
deKoning,5/12/22,,124,3,10,96,net
deKoning,5/12/22,,124,4,10,98,net
deKoning,5/12/22,,124,4,10,89,net
deKoning,5/12/22,,124,4,10,95,net
deKoning,5/12/22,,124,4,10,102,net
deKoning,5/12/22,,124,5,10,91,net
deKoning,5/12/22,,124,5,10,101,net
deKoning,5/12/22,,124,5,10,87,net
deKoning,5/12/22,,124,5,10,85,net
deKoning,5/12/22,,124,6,10,97,net
deKoning,5/12/22,,124,6,10,95,net
deKoning,5/12/22,,124,6,10,94,net
deKoning,5/12/22,,124,6,10,93,net
deKoning,5/12/22,,124,7,10,95,net
deKoning,5/12/22,,124,7,10,105,net
deKoning,5/12/22,,124,7,10,81,net
deKoning,5/12/22,,124,7,10,98,net
deKoning,5/12/22,,124,8,10,94,net
deKoning,5/12/22,,124,8,10,92,net
deKoning,5/12/22,,124,8,10,100,net
deKoning,5/12/22,,124,8,10,92,net
deKoning,5/12/22,,124,9,10,97,net
deKoning,5/12/22,,124,9,10,88,net
deKoning,5/12/22,,124,9,10,93,net
deKoning,5/12/22,,124,9,10,90,net
deKoning,5/12/22,,124,10,10,99,net
deKoning,5/12/22,,124,10,10,83,net
deKoning,5/12/22,,124,10,10,96,net
deKoning,5/12/22,,124,10,10,100,net
deKoning,5/12/22,,70,1,10,91,net
deKoning,5/12/22,,70,1,10,83,net
deKoning,5/12/22,,70,1,10,87,net
deKoning,5/12/22,,70,1,10,105,net
deKoning,5/12/22,,70,2,10,91,net
deKoning,5/12/22,,70,2,10,85,net
deKoning,5/12/22,,70,2,10,89,net
deKoning,5/12/22,,70,2,10,94,net
deKoning,5/12/22,,70,3,10,103,net
deKoning,5/12/22,,70,3,10,87,net
deKoning,5/12/22,,70,3,10,89,net
deKoning,5/12/22,,70,3,10,100,net
deKoning,5/12/22,,70,4,10,86,net
deKoning,5/12/22,,70,4,10,91,net
deKoning,5/12/22,,70,4,10,92,net
deKoning,5/12/22,,70,4,10,88,net
deKoning,5/12/22,,70,5,10,95,net
deKoning,5/12/22,,70,5,10,97,net
deKoning,5/12/22,,70,5,10,96,net
deKoning,5/12/22,,70,5,10,95,net
deKoning,5/12/22,,70,6,10,91,net
deKoning,5/12/22,,70,6,10,106,net
deKoning,5/12/22,,70,6,10,90,net
deKoning,5/12/22,,70,6,10,95,net
deKoning,5/12/22,,70,7,10,92,net
deKoning,5/12/22,,70,7,10,94,net
deKoning,5/12/22,,70,7,10,101,net
deKoning,5/12/22,,70,7,10,99,net
deKoning,5/12/22,,70,8,10,100,net
